"country","adm0","Province","adm1","lon","lat","continent","cases_or_outbreaks","surv.qual.adm0","population","logpop","temp_max","temp_min","temp_mean","precip_max","precip_min","precip_mean","altitude"
"Djibouti","DJI","Ali Sabieh","DJI.1_1",42.90894354,11.24525574,"Africa",0,0,81527,4.91130146161243,38.4873902633679,28.3534716679968,33.4204309656823,22.6388667198723,2.42857142857143,14.069466613461,505.34371257485
"Djibouti","DJI","Dikhil","DJI.2_1",42.18971484,11.37115072,"Africa",0,0,97634,4.98960108243137,39.2938976586503,28.614704947558,33.9543013031042,40.6564254687997,3.45396758131158,14.3365910936893,440.512179689972
"Djibouti","DJI","Djibouti","DJI.3_1",43.00654874,11.50868761,"Africa",0,0,528860,5.72334072066578,40.3195175438596,29.7234649122807,35.0214912280701,26.1842105263158,0.794956140350877,12.4978983918129,216.106681034483
"Djibouti","DJI","Obock","DJI.4_1",43.08595471,12.27893776,"Africa",0,0,42223,4.62554908726531,38.8502546689304,28.8264667043954,33.8383606866629,14.9877381626108,1.46689303904924,10.0383732629064,281.708034703885
"Djibouti","DJI","Tadjourah","DJI.5_1",42.52597143,12.00932353,"Africa",0,0,96590,4.98493216606741,37.7096729385023,27.1869933072358,32.4483331228691,32.0108599570653,4.6902386664983,17.4965799553816,567.821559459118
"Algeria","DZA","Adrar","DZA.1_1",-0.61988612,26.01377822,"Africa",0,0,474451,5.67619136633451,45.7036727692256,29.0634026565478,37.3835377128867,3.07486407882982,0.303199162629301,1.30768246603531,333.152045250692
"Algeria","DZA","Aïn Defla","DZA.2_1",2.0669765,36.18433876,"Africa",0,0,1197107,6.07813297031679,32.5387101692331,22.6529044061595,27.5958072876963,90.011129745388,2.66229608171977,49.2658941911877,550.219482496195
"Algeria","DZA","Aïn Témouchent","DZA.3_1",-1.0554878,35.35085338,"Africa",0,0,760053,5.88084387755052,29.8032060623725,21.2699795977849,25.5365928300787,70.3946371320315,1.4258233751093,37.6498591275624,226.030639042895
"Algeria","DZA","Alger","DZA.4_1",3.05662312,36.70560009,"Africa",0,0,828180,5.9181247383681,30.1329147982063,20.6938116591928,25.4133632286996,118.70134529148,2.24035874439462,57.3076233183857,77.4665477252453
"Algeria","DZA","Annaba","DZA.5_1",7.54294607,36.83823972,"Africa",0,0,935085,5.97085109039456,31.1823043266894,20.3452600875061,25.7637822070978,127.835196888673,3.38648517258143,62.0901798736023,142.224648229015
"Algeria","DZA","Batna","DZA.6_1",5.87455109,35.41968942,"Africa",0,0,1210379,6.08292138009838,33.4450072025353,17.4741112071449,25.4595592048401,37.1168539325843,7.25053298761164,26.8550801882263,937.3791373544
"Algeria","DZA","Béchar","DZA.7_1",-2.46913349,30.06751126,"Africa",0,0,1127895,6.05226867141761,44.0729986725419,26.8858017293829,35.4794002009624,9.16866553586902,1.22963642397537,4.80731308037882,593.520587584783
"Algeria","DZA","Béjaïa","DZA.8_1",4.83586617,36.57642653,"Africa",0,0,1392328,6.1437415569771,30.0710560068405,19.1045746045319,24.5878153056862,125.874946558358,5.41107310816588,65.0678174433518,522.793961301297
"Algeria","DZA","Biskra","DZA.9_1",5.33495931,34.46879744,"Africa",0,0,273528,5.43700178998599,39.141012808271,23.7902637384347,31.4656382733529,17.527378090942,2.43528365875342,11.7344616026253,288.993675681017
"Algeria","DZA","Blida","DZA.10_1",2.91961912,36.49217388,"Africa",0,0,779316,5.89171359275449,30.4165965404395,20.2027582982702,25.3096774193548,120.540906965872,2.42636746143058,60.2477403771233,384.234936945353
"Algeria","DZA","Bordj Bou Arréridj","DZA.11_1",4.71483692,36.08113118,"Africa",0,0,492716,5.69259666537799,32.0072711267606,17.7609330985916,24.8841021126761,56.3947183098592,7.97411971830986,38.1693515258216,961.488019732206
"Algeria","DZA","Bouira","DZA.12_1",3.84351769,36.2527545,"Africa",0,0,923737,5.96554833950248,32.1763354037267,19.3867857142857,25.7815605590062,93.4069875776398,5.03540372670807,50.9680641821946,745.982929857232
"Algeria","DZA","Boumerdès","DZA.13_1",3.63867571,36.72869049,"Africa",0,0,447352,5.65064938330673,31.5434947768281,20.4933998100665,26.0184472934473,144.543684710351,2.15574548907882,68.2939616967394,202.02657807309
"Algeria","DZA","Chlef","DZA.14_1",1.25638968,36.238058,"Africa",0,0,575310,5.75990192296879,31.2348920251658,22.9134670974324,27.0741795612991,73.8984866519299,1.88845434449923,40.0785864082072,334.651324728261
"Algeria","DZA","Constantine","DZA.15_1",6.68794117,36.34831896,"Africa",0,0,61894,4.79164855058411,31.2942663378545,17.2402589395808,24.2672626387176,102.30271270037,6.90012330456227,54.9267622277024,722.781616286243
"Algeria","DZA","Djelfa","DZA.16_1",3.53381591,34.38684958,"Africa",0,0,747994,5.87389811420491,34.9676173174575,18.8359722465418,26.9017947819997,25.3068639467694,4.65866310628611,19.1104265160801,799.703439084076
"Algeria","DZA","El Bayadh","DZA.17_1",0.91158853,32.56540104,"Africa",0,0,459079,5.66188742695746,38.0674475383374,22.8407445520581,30.4540960451978,17.7392655367232,2.41833131557708,11.4918264057035,857.424056889248
"Algeria","DZA","El Oued","DZA.18_1",7.00093748,33.28019019,"Africa",0,0,558200,5.74678983215261,41.1626930193715,25.0800815471025,33.121387283237,10.6941819908628,0.20503037547692,6.15955449300518,82.9109779654913
"Algeria","DZA","El Tarf","DZA.19_1",8.14647217,36.71347172,"Africa",0,0,1181310,6.07236388035936,32.2325381679389,19.2794847328244,25.7560114503816,134.331106870229,3.62285305343511,65.8403109096692,200.870638499881
"Algeria","DZA","Ghardaïa","DZA.20_1",3.17727861,31.17999519,"Africa",0,0,929416,5.9682101446351,42.2322100306671,25.6136585959151,33.9229343132911,7.65022109862997,0.336938674450728,3.92381074420612,463.308621483754
"Algeria","DZA","Guelma","DZA.21_1",7.39567953,36.39577491,"Africa",0,0,989228,5.99529640052528,32.2718064153067,17.1419058338023,24.7068561245545,95.6253986118927,5.60457700243857,52.3526073907334,581.475824587706
"Algeria","DZA","Illizi","DZA.22_1",8.31654907,26.78429234,"Africa",0,0,917754,5.96272628603807,40.7734196506493,24.562786989879,32.6681033202642,3.89872998918863,0.121605814695653,1.87187848710233,702.919507861914
"Algeria","DZA","Jijel","DZA.23_1",5.97061705,36.70123346,"Africa",0,0,438652,5.64212011383133,29.6567164179104,18.8772388059701,24.2669776119402,169.399827784156,5.00172215843858,81.2569125526215,457.387189019159
"Algeria","DZA","Khenchela","DZA.24_1",6.99647489,34.98241371,"Africa",0,0,893450,5.95107025316881,34.0279061212478,17.5795762213066,25.8037411712772,41.5442907592702,7.64604178928782,25.0344381498921,752.643899933974
"Algeria","DZA","Laghouat","DZA.25_1",2.72955106,33.60757126,"Africa",0,0,233242,5.36780675674678,36.497153532785,20.640901424531,28.569027478658,21.7017047666001,3.98017592568567,15.4539514085299,920.89277371126
"Algeria","DZA","M'Sila","DZA.26_1",4.25862042,35.28760262,"Africa",0,0,1715091,6.23428716796443,32.5844269021845,17.5271327523545,25.0557798272695,30.1869944116613,6.03708624799719,21.0202626128415,718.150003908387
"Algeria","DZA","Mascara","DZA.27_1",0.1592581,35.39167355,"Africa",0,0,652395,5.81451062391831,30.9477101592396,22.2620540673991,26.6048821133193,65.6974447599062,1.74015553635354,35.2026190182282,440.508888888889
"Algeria","DZA","Médéa","DZA.28_1",2.92329769,35.97889714,"Africa",0,0,771160,5.88714449466318,31.4916400765795,19.1335035098915,25.3125717932355,76.8363114231015,3.63880025526484,42.7259758562008,804.697659557473
"Algeria","DZA","Mila","DZA.29_1",6.14584513,36.29331699,"Africa",0,0,879080,5.9440283995079,30.4583958909522,16.9842552350849,23.7213255630185,104.864085341762,6.48202291584354,55.2576221519821,753.571541501976
"Algeria","DZA","Mostaganem","DZA.30_1",0.33310965,35.98739402,"Africa",0,0,390792,5.59194566458763,29.0854625550661,21.9724984266835,25.5289804908748,67.4169288860919,1.20641913152926,32.6783616530312,174.785512699906
"Algeria","DZA","Naâma","DZA.31_1",-0.76827179,33.30471684,"Africa",0,0,1783319,6.25122903669638,35.1951488582715,19.6642258406398,27.4296873494557,30.8734945563156,4.58668946912034,20.2727863956065,1154.10493708114
"Algeria","DZA","Oran","DZA.32_1",-0.59859046,35.64879297,"Africa",0,0,716963,5.85549674379827,28.3860693263571,22.2700784826684,25.3280739045127,66.2043819489863,1.25604970568999,33.1101482450403,164.636570315037
"Algeria","DZA","Ouargla","DZA.33_1",6.11520772,31.12827391,"Africa",0,0,1078074,6.03264857225021,42.7481173798994,25.2145225252674,33.9813199525834,6.2651997353049,0.078261200744574,3.23478677603589,211.173443592271
"Algeria","DZA","Oum el Bouaghi","DZA.34_1",7.06527357,35.83645816,"Africa",0,0,3551084,6.55036094555,31.5515806988353,15.3810870770937,23.4663338879645,51.5523017193566,10.7848031059346,36.8863468293585,897.110889332446
"Algeria","DZA","Relizane","DZA.35_1",0.80132169,35.800801,"Africa",0,0,526255,5.72119623513749,31.562217453505,23.3154077253219,27.4388125894135,64.4032904148784,1.41931330472103,34.8882689556509,298.366704805492
"Algeria","DZA","Saïda","DZA.36_1",0.28119471,34.73743189,"Africa",0,0,214097,5.33061058185505,31.8969209894583,20.1931218035696,26.045021396514,44.5172737710051,6.10082454858574,29.2376317712139,991.74418362024
"Algeria","DZA","Sétif","DZA.37_1",5.43834077,36.13737688,"Africa",0,0,778762,5.89140475179388,30.4711370262391,15.7941066222407,23.1326218242399,70.5291545189504,7.55258225739275,42.770234624462,986.914672216441
"Algeria","DZA","Sidi Bel Abbès","DZA.38_1",-0.50286152,34.70694241,"Africa",0,0,1002158,6.00093619769756,30.8495673764201,18.7992476111654,24.8244074937927,45.0121886991197,5.34940937476488,29.8497667594613,913.148357444244
"Algeria","DZA","Skikda","DZA.39_1",6.83335981,36.78235109,"Africa",0,0,63564,4.80321121898322,30.7480586568905,20.1502749541743,25.4491668055324,152.650224962506,4.48708548575237,71.7680247736488,278.410542068507
"Algeria","DZA","Souk Ahras","DZA.40_1",7.88354684,36.14932942,"Africa",0,0,725906,5.86088038609351,32.4697158810971,15.8150763672196,24.1423961241584,87.8047298406963,9.26966661192314,52.5357201510921,783.613747954174
"Algeria","DZA","Tamanghasset","DZA.41_1",4.66453341,23.90952022,"Africa",0,0,354467,5.54957580966011,40.7564340827146,26.1202329047934,33.438333493754,7.16241161688423,0.770925792001165,2.09905336631929,660.268443475728
"Algeria","DZA","Tébessa","DZA.42_1",7.85547833,35.06201318,"Africa",0,0,1336269,6.12589389336108,34.7725792766995,18.0689150493159,26.4207471630077,40.917170431647,9.58510976773783,27.0284185314809,828.31893440883
"Algeria","DZA","Tiaret","DZA.43_1",1.53042393,34.96510885,"Africa",0,0,1125180,6.05122200400611,31.8922560335782,19.6226897516614,25.7574728926198,41.9255683805526,4.60766002098636,29.600046636353,968.05116181411
"Algeria","DZA","Tindouf","DZA.44_1",-6.06275336,27.69669145,"Africa",0,0,752890,5.87673152881332,46.7258791420438,27.0232095378574,36.8745443399506,5.64174315805297,0.00285609597985701,2.1606162528146,446.313363232912
"Algeria","DZA","Tipaza","DZA.45_1",2.21889218,36.51941923,"Africa",0,0,1345741,6.12896148403786,31.3357743097239,22.5034413765506,26.9196078431372,114.649859943978,2.3297318927571,55.9576830732293,307.520509757069
"Algeria","DZA","Tissemsilt","DZA.46_1",1.81168,35.75735743,"Africa",0,0,325027,5.51191943932952,31.6773788927336,20.6085423875433,26.1429606401384,70.1375432525952,3.87737889273356,41.6852112168397,888.270399305556
"Algeria","DZA","Tizi Ouzou","DZA.47_1",4.20409256,36.67475691,"Africa",0,0,1093625,6.03886842953887,31.6158431918348,20.3232428670842,25.9695430294595,155.541637671074,3.61145905822315,77.1563055748859,526.801482511003
"Algeria","DZA","Tlemcen","DZA.48_1",-1.40401565,34.72707536,"Africa",0,0,863357,5.93619041456838,31.34873988799,18.1683182949596,24.7585290914748,58.5243466085874,4.74953329184816,37.5147272350135,840.753675040834
"Ecuador","ECU","Azuay","ECU.1_1",-79.15421733,-3.01413353,"Americas",0,0,816301,5.91185032852713,19.1059180259306,8.90037641154329,14.0031472187369,125.098703471351,32.1456503554998,74.8836435243273,2670.85190217391
"Ecuador","ECU","Bolivar","ECU.2_1",-79.10689316,-1.5872494,"Americas",0,0,4074509,6.6100752814347,20.9568460192476,12.0619641294838,16.5094050743657,270.865485564304,14.8409886264217,113.82573272091,2002.80390436499
"Ecuador","ECU","Cañar","ECU.3_1",-79.03040063,-2.53241627,"Americas",0,0,452420,5.65554179540825,19.8450064184852,9.97784338896021,14.9114249037227,177.261874197689,32.5191270860077,89.2453359007275,2418.31023864511
"Ecuador","ECU","Carchi","ECU.4_1",-78.06401716,0.75172871,"Americas",0,0,493424,5.69322026962488,19.9721745350501,10.4933714830711,15.2327730090606,180.993085360038,68.0515021459227,131.994754411063,2313.94212907835
"Ecuador","ECU","Chimborazo","ECU.5_1",-78.72075408,-1.9750052,"Americas",1,0,862097,5.93555613379999,15.9000130106687,5.37194899817851,10.6359810044236,111.933905802758,35.9690346083789,68.5294583224911,3284.87126526371
"Ecuador","ECU","Cotopaxi","ECU.6_1",-78.85645852,-0.85798763,"Americas",0,0,1507333,6.17820920724931,17.8430628634727,8.50800332317917,13.1755330933259,216.960398781501,25.8432567155912,109.840014308132,2659.73453536755
"Ecuador","ECU","El Oro","ECU.7_1",-79.83251062,-3.50943312,"Americas",0,0,176585,5.24695380969509,28.5824919283827,18.5426621661286,23.5625770472557,179.943351922512,9.62107425887878,75.023640054789,729.624340175953
"Ecuador","ECU","Esmeraldas","ECU.8_1",-79.22176809,0.70542398,"Americas",0,0,117994,5.07185992397441,29.2690530674512,20.8558406886782,25.0624468780647,316.393265773128,78.3594856706985,184.744079401402,312.105570089383
"Ecuador","ECU","Galápagos","ECU.9_1",-90.89996048,-0.54820685,"Americas",0,0,149425,5.17442326450572,29.2200868016915,20.678277320276,24.9491820609838,99.5900289338972,35.3291787224572,57.4138381927443,267.30518899575
"Ecuador","ECU","Guayas","ECU.10_1",-79.88866163,-2.11741725,"Americas",1,0,101132,5.0048885959915,31.2418536266609,21.6750054454367,26.4584295360488,256.357601829667,4.19707035504247,85.6664896899732,55.4295291039895
"Ecuador","ECU","Imbabura","ECU.11_1",-78.37088355,0.40535681,"Americas",0,0,2957291,6.47089406158263,20.7696904634103,10.1545893719807,15.4621399176955,193.733583825371,36.6226516371444,116.835554959146,2337.9881762809
"Ecuador","ECU","Loja","ECU.12_1",-79.65585127,-4.09005041,"Americas",0,0,197922,5.29649407084899,25.9484271395528,14.3944178874325,20.1714225134927,214.016114109483,12.6946029298381,84.5098303777949,1592.73683804825
"Ecuador","ECU","Los Rios","ECU.13_1",-79.49144476,-1.34356867,"Americas",0,0,352737,5.54745101694857,30.641102343658,21.7856789541868,26.2133906489224,431.111294311624,9.85278530208456,162.898578887449,89.5481821390752
"Ecuador","ECU","Manabi","ECU.14_1",-80.13667592,-0.75129429,"Americas",1,0,468457,5.67066973285501,30.05725562426,20.9851291496733,25.5211923869666,263.509625926413,13.047230627549,101.30929775322,211.564259753908
"Ecuador","ECU","Morona Santiago","ECU.15_1",-78.00753813,-2.56399013,"Americas",1,0,205270,5.31232548231513,27.0051073543049,15.8476531849633,21.4263802696341,282.814109422926,167.671802553677,214.318196138574,1260.15000535733
"Ecuador","ECU","Napo","ECU.16_1",-77.82188397,-0.65702081,"Americas",1,0,556520,5.7454807764579,22.0699344172701,11.3966798742998,16.7333071457849,291.440633966389,152.200847110261,216.473869381063,2032.96336044842
"Ecuador","ECU","Orellana","ECU.17_1",-76.37452621,-0.78442776,"Americas",1,0,108149,5.03402250808866,30.5590918088602,20.522411813611,25.5407518112356,329.802129933885,195.219208994814,256.996222468559,289.829676857279
"Ecuador","ECU","Pastaza","ECU.18_1",-76.87972683,-1.7167745,"Americas",1,0,265022,5.42328192707652,30.2323584823628,20.0986145329121,25.1654865076375,354.617518332802,208.265731428075,273.591992502633,372.735300946079
"Ecuador","ECU","Pichincha","ECU.19_1",-78.59355559,-0.10490532,"Americas",0,0,177196,5.24845391395321,20.1026028016268,9.98822413014008,15.0454134658834,254.678084048803,53.2253953908721,144.110822413014,2346.75593679458
"Ecuador","ECU","Santa Elena","ECU.20_1",-80.57775056,-2.13949586,"Americas",1,0,501860,5.70058258226992,30.0992580570369,22.0091583584512,26.054208207744,133.746116392302,2.53164850452122,34.4296699899528,118.412104412104
"Ecuador","ECU","Santo Domingo de los Tsachilas","ECU.21_1",-79.20002106,-0.28427723,"Americas",0,0,458276,5.66112711375692,28.0770923111817,18.861238376049,23.4691653436154,495.17532320254,49.7872533454298,226.604747864217,626.891713961408
"Ecuador","ECU","Sucumbios","ECU.22_1",-76.58910339,-0.01554071,"Americas",1,0,672520,5.82770520430342,29.0108272969882,18.7178707586733,23.8643490278307,306.260007624857,183.571959588258,246.721355159487,627.151052080358
"Ecuador","ECU","Tungurahua","ECU.23_1",-78.50714598,-1.29437822,"Americas",0,0,546656,5.73771411920669,17.2448510853105,6.3741292276628,11.8094901564866,107.867238768299,55.3185259969712,81.8861265354199,3169.8973518285
"Ecuador","ECU","Zamora Chinchipe","ECU.24_1",-78.90384032,-4.16950951,"Americas",1,0,28652,4.45715494248658,25.2535219259139,13.0772148820621,19.165368403988,187.506930372052,108.063143389803,139.524654832347,1847.16624827921
"Egypt","EGY","Ad Daqahliyah","EGY.1_1",31.53809569,31.10938146,"Africa",0,0,6741210,6.82873785635117,32.3670931208054,21.0760067114094,26.7215499161074,16.5977348993289,0,5.6960989932886,3.79799247176913
"Egypt","EGY","Al Bahr al Ahmar","EGY.2_1",33.90835381,25.07906146,"Africa",0,0,5757846,6.76026004500809,35.6059981318388,23.1830835038401,29.3945408178394,2.31745396317054,0.00145301426326246,0.644333367928911,413.745818405691
"Egypt","EGY","Al Buhayrah","EGY.3_1",30.27628097,30.6294479,"Africa",0,0,9932789,6.99707120994984,33.0429078701014,20.6030214991284,26.8229646846149,19.3159661695397,0,6.24984935545657,42.4701405907391
"Egypt","EGY","Al Fayyum","EGY.4_1",30.58250741,29.32577496,"Africa",0,0,5737139,6.75869537214176,36.0613662530383,20.5903031853652,28.3258347192018,2.69054624536267,0,0.836829985928105,34.0651699807569
"Egypt","EGY","Al Gharbiyah","EGY.5_1",31.04491861,30.89014288,"Africa",0,0,709461,5.8509285267134,33.7378447958808,19.5343876425156,26.6361162191982,13.5285031261493,0,4.7627191369376,6.85029717682021
"Egypt","EGY","Al Iskandariyah","EGY.6_1",29.74511632,30.8446065,"Africa",0,0,253985,5.40480806855068,31.1076023391813,20.8486257309942,25.9781140350877,30.2412280701754,0,9.44130116959064,39.2951824817518
"Egypt","EGY","Al Isma`iliyah","EGY.7_1",32.38503385,30.53346907,"Africa",0,0,686904,5.83689604538047,34.7963256297066,22.1950921838484,28.4957089067775,7.24591015320696,0,3.16825716264174,77.8624869655892
"Egypt","EGY","Al Jizah","EGY.8_1",29.50908995,28.85118211,"Africa",0,0,7314952,6.86421148067274,35.3757238445335,19.9591735161703,27.6674486803519,2.59464706125315,0,0.885874877810362,209.505634006657
"Egypt","EGY","Al Minufiyah","EGY.9_1",30.90528267,30.4674778,"Africa",0,0,1609715,6.20674899101087,34.4940695296524,19.9665644171779,27.2303169734151,7.87286980231765,0,2.85619745512383,19.6981324278438
"Egypt","EGY","Al Minya","EGY.10_1",30.57647855,28.09032345,"Africa",0,0,4751388,6.67682049650606,35.5591983803716,19.7494685594466,27.6543334699091,1.34098961220506,0,0.310105404384887,219.447985930423
"Egypt","EGY","Al Qahirah","EGY.11_1",31.58482002,29.96956786,"Africa",0,0,3185845,6.50322464237465,34.8229802513465,20.849499871762,27.8362400615542,5.90279558861246,0,2.06954774728563,262.150789607743
"Egypt","EGY","Al Qalyubiyah","EGY.12_1",31.26964799,30.30717482,"Africa",0,0,369725,5.56787881761385,34.5988409529942,20.5256922086285,27.5622665808114,5.83451384417257,0,2.06551835157759,22.591796875
"Egypt","EGY","Al Uqsur","EGY.13_1",32.6741344,25.64490755,"Africa",0,0,760351,5.88101412145577,40.903391959799,23.2942211055276,32.0988065326633,0.0326633165829146,0,0.00272194304857622,120.782663316583
"Egypt","EGY","Al Wadi al Jadid","EGY.14_1",28.3987996,24.81295613,"Africa",0,0,1545802,6.18915386486408,38.6189557453699,21.9860487041643,30.3025022247671,0.199658261180367,0,0.0626771911524781,361.83117569449
"Egypt","EGY","As Suways","EGY.15_1",32.24520413,29.675843,"Africa",0,0,180745,5.25706629212179,34.2389378423434,20.6271016908788,27.4330197666111,4.64690005556879,0,2.04401841708343,360.710243979973
"Egypt","EGY","Ash Sharqiyah","EGY.16_1",31.75094125,30.66268444,"Africa",0,0,3608995,6.55738628037652,33.7194112746459,21.2580810885865,27.4887461816162,9.19411274645932,0,3.38714940294363,23.3771650270195
"Egypt","EGY","Aswan","EGY.17_1",32.60770427,23.35279247,"Africa",0,0,462813,5.66540554939158,40.3175631669048,25.15720611139,32.7373846391474,0.163532455496776,0,0.0507512667704968,254.757729228305
"Egypt","EGY","Asyut","EGY.18_1",31.63717845,27.33582891,"Africa",0,0,3997489,6.60178727735989,35.3258153931442,20.6506513905571,27.9882333918506,1.09105608426499,0,0.350722997320521,353.041114304255
"Egypt","EGY","Bani Suwayf","EGY.19_1",31.07548158,28.81840957,"Africa",0,0,484858,5.68561456572361,35.5478594024605,19.8834024604569,27.7156309314587,2.12358523725835,0,0.639414176918571,199.794922287081
"Egypt","EGY","Bur Sa`id","EGY.20_1",32.26599368,31.12556339,"Africa",0,0,5156075,6.71231922595236,32.5076190476191,23.230873015873,27.8692460317461,13.2595238095238,0,5.46997354497355,1.19729514717582
"Egypt","EGY","Dumyat","EGY.21_1",31.75929608,31.38007294,"Africa",0,0,6462710,6.8104146683433,30.6782565130261,21.9949899799599,26.336623246493,24.3426853707415,0,8.27237808951236,1.60288065843621
"Egypt","EGY","Janub Sina'","EGY.22_1",33.79978092,29.02165264,"Africa",0,0,3530133,6.54779106801615,31.4834638592887,19.4884786237001,25.4859712414944,4.28026704326614,0.00128386185646424,1.98792527923995,690.390828516378
"Egypt","EGY","Kafr ash Shaykh","EGY.23_1",30.90624727,31.32603282,"Africa",0,0,5395158,6.7320041677443,31.9140882746322,21.0294917521177,26.4717900133749,31.1573785109229,0,9.85510477039679,1.93226381461676
"Egypt","EGY","Matrouh","EGY.24_1",26.97140978,29.69342124,"Africa",0,0,5366640,6.72970246332182,33.7074679826107,20.3852698860298,27.0463689343202,9.83869345552814,0,3.39132064387264,109.779092776334
"Egypt","EGY","Qina","EGY.25_1",32.92887525,25.98119067,"Africa",0,0,1320705,6.12080582202063,38.1029310445495,23.0271909849945,30.565061014772,0.343375956092719,0,0.0633551312742063,254.073479631143
"Egypt","EGY","Shamal Sina'","EGY.26_1",33.76593589,30.42334804,"Africa",0,0,9383840,6.97238059419384,31.982214247666,20.4242591606157,26.2032367041408,13.3540048781855,0,5.87337043370994,335.381997589213
"Egypt","EGY","Suhaj","EGY.27_1",32.12597395,26.6710032,"Africa",0,0,4454897,6.6488376673294,36.4604649396034,21.03474891742,28.7476069285117,0.905188786750741,0,0.185146496492694,350.757108287961
"Eritrea","ERI","Anseba","ERI.1_1",38.8773456,15.33285113,"Africa",0,0,1155090,6.06261582403821,26.5876933422999,12.750369872226,19.669031607263,157.997982515131,5.52858103564223,42.5309908092356,2212.37752355316
"Eritrea","ERI","Debub","ERI.2_1",39.04494623,16.15946404,"Africa",0,0,1043763,6.01860189763475,36.889333501006,24.1412751509054,30.5153043259557,45.2582243460765,9.31204728370221,27.6444102112676,606.265288132178
"Eritrea","ERI","Debubawi Keyih Bahri","ERI.3_1",41.6414358,13.72693503,"Africa",0,0,155616,5.19205424788808,37.6843513283819,26.9299301629531,32.3071407456675,24.4774784761482,1.96231016517016,15.334829841481,307.883175495709
"Eritrea","ERI","Gash Barka","ERI.4_1",37.41957424,15.20411103,"Africa",0,0,1163820,6.06588581618013,38.5358218812711,21.6038814235273,30.0698516523992,147.784641959001,1.41486524246196,37.7708275120448,826.851665651026
"Eritrea","ERI","Maekel","ERI.5_1",38.92705539,14.82213332,"Africa",0,0,1503474,6.17709592212449,30.9079677079677,14.9108634608635,22.9094155844156,170.345647595648,16.1274131274131,53.1992511992512,1773.41284484273
"Eritrea","ERI","Semenawi Keyih Bahri","ERI.6_1",37.76650238,16.45065063,"Africa",0,0,855317,5.9321271040095,36.9882710387526,22.1682068332951,29.5782389360239,83.6546281433922,2.62432163876787,21.2891252006421,849.99701686618
"Western Sahara","ESH","Boujdour","ESH.1_1",-13.46176639,25.17553957,"Africa",0,0,66575,4.82331117511098,34.5517812388113,20.8888363766559,27.7203088077336,8.38240243465807,0,3.18218612006206,219.379028938561
"Western Sahara","ESH","Es Semara","ESH.2_1",-10.49328102,26.8089655,"Africa",0,0,87549,4.94225118986022,36.895113466006,21.8354336655871,29.3652735657965,9.44198528317865,0.0443335660254283,3.50148198162114,380.8420594667
"Western Sahara","ESH","Laayoune","ESH.3_1",-12.99954046,26.59591008,"Africa",0,0,302863,5.48124621992467,31.3266678441663,19.3942697819943,25.3604688130803,8.90088817117481,0,2.79072887229175,153.845868644068
"Western Sahara","ESH","Oued el Dahab","ESH.4_1",-14.49504732,22.86993696,"Africa",0,0,135994,5.13351974789688,34.1458244886747,21.5213882576231,27.8336063731489,8.89685463127138,0.174206478036111,3.23614510234831,217.700056812152
"Ethiopia","ETH","Addis Abeba","ETH.1_1",38.78553855,8.98048294,"Africa",0,0,3832139,6.58344125349579,25.9087636932707,11.0466353677621,18.4776995305164,253.978090766823,7.81377151799687,90.6751434533125,2351.61746031746
"Ethiopia","ETH","Afar","ETH.2_1",40.7684263,12.03748036,"Africa",0,0,21415937,7.33073708060171,38.0793700355582,24.0892697295098,31.084319882534,79.2357369044881,11.5487200806694,28.7283009299391,542.345584332873
"Ethiopia","ETH","Amhara","ETH.3_1",38.04731169,11.56246391,"Africa",0,0,5938574,6.77368217254341,29.4068284159607,13.5038456353037,21.4553370256322,291.820785089872,8.37383716854248,91.4573408257879,1895.79353791743
"Ethiopia","ETH","Benshangul-Gumaz","ETH.4_1",35.44237778,10.50800672,"Africa",0,0,1983280,6.29738403234479,35.2120711605468,18.5308010586974,26.8714361096221,293.515193647816,1.03839453229697,109.676007046815,1039.27600664106
"Ethiopia","ETH","Dire Dawa","ETH.5_1",42.00302663,9.60626902,"Africa",0,0,23889410,7.37820542405258,31.0257624398074,19.199036918138,25.1123996789727,132.408507223114,6.01524879614767,56.0955724986624,1407.70555555556
"Ethiopia","ETH","Gambela Peoples","ETH.6_1",34.32862318,7.70736795,"Africa",1,0,1173813,6.06959891502335,36.5667275292555,20.0482280687194,28.3074777989874,221.200625224777,7.46335795501701,95.3952333526987,590.156699491038
"Ethiopia","ETH","Harari People","ETH.7_1",42.17252598,9.28966018,"Africa",0,0,513136,5.7102324844525,27.7863945578231,15.3011337868481,21.5437641723356,119.514739229025,6.29251700680272,58.7632275132275,1701.8865248227
"Ethiopia","ETH","Oromia","ETH.8_1",38.76544158,7.50723661,"Africa",0,0,474386,5.67613186371948,29.0521991942845,14.2035155635288,21.6278573789067,141.815529957301,11.791765020615,82.7837349671453,1658.88527676535
"Ethiopia","ETH","Somali","ETH.9_1",43.33582439,6.91898285,"Africa",0,0,274550,5.4386214480454,34.6288261245158,20.3512243489788,27.4900252367473,90.7511314429769,3.08439233498318,28.8613051934998,719.336071744004
"Ethiopia","ETH","Southern Nations, Nationalities and Peoples","ETH.10_1",36.81105234,6.46644933,"Africa",1,0,39490821,7.59649616265686,30.1272818697767,15.7013011413247,22.9142915055507,147.599195459648,27.6508357240863,95.4213864548251,1433.68127738535
